id,event_time,event_type,device_name,device_ip,threat_level,category,attack_function,attack_step,signature,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,protocol,packets_to_server,packets_to_client,bytes_to_server,bytes_to_client,created_at,event_time_hour,event_time_day,event_time_weekday,event_time_is_work_hour,created_at_hour,created_at_day,created_at_weekday,created_at_is_work_hour,src_ip_is_internal,dst_ip_is_internal,device_ip_is_internal,src_ip_segment,dst_ip_segment,device_ip_segment,same_segment,src_port_service,src_port_is_common,dst_port_service,dst_port_is_common,event_type_freq,category_freq,src_ip_freq,src_ip_segment_freq,attack_function_freq,attack_step_freq,signature_freq,total_bytes,total_packets,avg_packet_size,isolation_forest_score,kmeans_score,isolation_forest_anomaly,kmeans_anomaly,is_anomaly,anomaly_score
137247,2025-04-24 13:24:24,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,其它攻击利用,初始化访问,HTTP_可疑行为_文件目录扫描,174.35.58.38,5740,fc:44:82:b9:5c:df,172.31.192.78,80,00:00:0c:9f:f0:3a,TCP/http,35,44,19404,22198,2025-04-24 13:25:00,13,24,3,1,13,24,3,1,1,0,1,174.35,172.31.192,174.35,0,other,0,HTTP,1,1.0,0.07782369146005509,0.005509641873278237,0.5495867768595041,0.004132231404958678,0.9786501377410468,0.004132231404958678,41602,79,526.6075949367089,0.24342090920596476,0.09040468770737486,True,True,True,0.18221442060652882
137248,2025-04-24 13:36:58,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求体SQL注入,174.35.58.57,51292,30:b4:9e:bf:fe:8b,174.35.70.121,3000,00:00:0c:9f:f0:3a,TCP/http,163,1049,99098,1271068,2025-04-24 13:40:00,13,24,3,1,13,24,3,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07782369146005509,0.0006887052341597796,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.005509641873278237,1370166,1212,1130.5,0.6591982319519117,0.7192970994924466,False,False,False,0.6832377789681257
137249,2025-04-24 14:21:15,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64639,3c:58:c2:83:54:50,10.174.242.48,1800,00:00:0c:9f:f0:3a,TCP/http,11,6,3610,1542,2025-04-24 14:25:00,14,24,3,1,14,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,5152,17,303.05882352941177,0.5792552699979265,0.9801185503947485,False,False,False,0.7396005821566554
137250,2025-04-24 15:15:58,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,114.114.114.114,0,00:00:0c:9f:f0:41,174.35.65.145,0,04:f1:69:dc:8e:ec,ICMP/unknown,2,1,120,60,2025-04-24 15:20:00,15,24,3,1,15,24,3,1,0,1,1,114.114,174.35,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.004132231404958678,0.004132231404958678,0.10881542699724518,0.9786501377410468,0.08608815426997245,180,3,60.0,0.29943251473914606,0.952459343333637,True,False,True,0.5606432461769424
137251,2025-04-24 15:32:53,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.27,0,40:d4:f6:ab:7d:0c,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 15:35:00,15,24,3,1,15,24,3,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.785854941374373,0.8943365869098818,False,False,False,0.8292475995885764
137252,2025-04-24 15:41:33,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,1,1,98,98,2025-04-24 15:45:00,15,24,3,1,15,24,3,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.784633833467305,0.810382162831003,False,False,False,0.7949331652127842
137253,2025-04-24 15:53:54,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.79.194,0,52:54:00:4e:1c:f5,172.31.0.205,0,00:00:0c:9f:f3:1a,ICMP/unknown,1,0,98,0,2025-04-24 15:55:00,15,24,3,1,15,24,3,1,1,0,1,174.35,172.31.0,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0013774104683195593,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.46940751964630884,0.1215252724379342,True,True,True,0.330254620762959
137254,2025-04-24 15:58:28,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50186,3c:58:c2:83:54:50,10.174.242.48,1800,00:00:0c:9f:f0:3a,TCP/http,9,6,3392,1542,2025-04-24 16:00:00,15,24,3,1,16,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,4934,15,328.93333333333334,0.5813112803047222,0.9698981187959453,False,False,False,0.7367460157012116
137255,2025-04-24 16:08:41,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50417,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,15,18,6429,2764,2025-04-24 16:10:00,16,24,3,1,16,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,9193,33,278.57575757575756,0.570098939386365,0.9568633455953075,False,False,False,0.724804701869942
137256,2025-04-24 16:18:49,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50735,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,17,12,7022,4258,2025-04-24 16:20:00,16,24,3,1,16,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,11280,29,388.9655172413793,0.5610893090043161,0.954914432342004,False,False,False,0.7186193583393913
137257,2025-04-24 16:16:51,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.75.1,49556,88:94:71:1c:a9:ca,174.35.64.193,22,00:00:0c:9f:f2:ef,TCP/ssh,5,11,367,829,2025-04-24 16:20:00,16,24,3,1,16,24,3,1,1,1,1,174.35,174.35,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.0013774104683195593,0.5495867768595041,0.10330578512396695,0.9786501377410468,0.10192837465564739,1196,16,74.75,0.4924264040840112,0.9454123782168877,True,False,True,0.6736207937371619
137258,2025-04-24 16:16:51,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.75.1,49556,00:3a:9c:3f:cb:43,174.35.64.193,22,00:16:3e:c8:32:12,TCP/ssh,6,11,454,829,2025-04-24 16:20:00,16,24,3,1,16,24,3,1,1,1,1,174.35,174.35,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.0013774104683195593,0.5495867768595041,0.10330578512396695,0.9786501377410468,0.10192837465564739,1283,17,75.47058823529412,0.4924264040840112,0.9455621234084288,True,False,True,0.6736806918137783
137259,2025-04-24 16:29:34,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50982,3c:58:c2:83:54:50,10.174.242.48,1800,00:00:0c:9f:f0:3a,TCP/http,13,8,5007,2246,2025-04-24 16:30:00,16,24,3,1,16,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,7253,21,345.3809523809524,0.5745230288415865,0.9578681455271234,False,False,False,0.7278610755158013
137260,2025-04-24 16:39:35,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,51249,3c:58:c2:83:54:50,10.174.242.48,1800,00:00:0c:9f:f0:3a,TCP/http,7,4,2165,836,2025-04-24 16:40:00,16,24,3,1,16,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,3001,11,272.8181818181818,0.5732340672631523,0.956455460316776,False,False,False,0.7265226244846017
137261,2025-04-24 16:49:04,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_1,174.35.58.65,51547,3c:58:c2:83:54:50,10.174.242.48,1901,00:3a:9c:3f:cb:43,TCP/http,44,135,14422,163692,2025-04-24 16:50:00,16,24,3,1,16,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.026170798898071626,0.9786501377410468,0.004132231404958678,178114,179,995.0502793296089,0.38784541807820555,0.7782216384312153,True,False,True,0.5439959062194094
137262,2025-04-24 16:51:16,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.27,0,40:d4:f6:ab:7d:0c,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 16:55:00,16,24,3,1,16,24,3,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7802542346542706,0.9003407626911385,False,False,False,0.8282888458690177
137263,2025-04-24 17:03:57,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,51876,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,3,4,1634,618,2025-04-24 17:05:00,17,24,3,1,17,24,3,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2252,7,321.7142857142857,0.5653578846736974,0.9455153840533226,False,False,False,0.7174208844255474
137264,2025-04-24 19:47:52,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.60,0,ec:eb:b8:8a:30:d8,10.174.228.226,0,00:50:56:b1:71:c2,ICMP/unknown,1,0,74,0,2025-04-24 19:50:00,19,24,3,0,19,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.1618457300275482,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.7494531613283573,0.8545195213467893,False,False,False,0.7914797053357301
137265,2025-04-24 20:33:40,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.68,0,20:67:7c:e5:fc:6c,ICMP/unknown,1,1,98,98,2025-04-24 20:35:00,20,24,3,0,20,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.740410798412774,0.8736815414922842,False,False,False,0.7937190956445781
137266,2025-04-24 20:47:03,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.59,0,b0:81:01:d5:0c:34,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 20:50:00,20,24,3,0,20,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7274560787549202,0.9514426035617002,False,False,False,0.8170506886776322
137267,2025-04-24 20:48:42,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.2,0,38:65:04:99:e4:f7,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-24 20:50:00,20,24,3,0,20,24,3,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.010330578512396695,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7260974328742937,0.9522848058544057,False,False,False,0.8165723820663385
137268,2025-04-24 21:20:47,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.68,0,20:67:7c:e5:fc:6c,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-24 21:25:00,21,24,3,0,21,24,3,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01997245179063361,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.7324138118344972,0.8853684136167849,False,False,False,0.7935956525474123
137269,2025-04-25 00:21:54,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.56.35,0,00:01:05:3a:1a:90,10.10.10.101,0,00:00:0c:9f:f0:38,ICMP/unknown,1,0,74,0,2025-04-25 00:25:00,0,25,4,0,0,25,4,0,1,0,1,174.35,10.10,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.4836445567372516,0.09776554072894439,True,True,True,0.3292929503339287
137270,2025-04-25 00:38:24,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.2,0,38:65:04:99:e4:f7,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-25 00:40:00,0,25,4,0,0,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.010330578512396695,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6852308914114486,0.8188297951415612,False,False,False,0.7386704529034936
137271,2025-04-25 00:59:30,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.73.230,42672,52:54:00:40:f2:ce,174.35.77.129,22,00:00:0c:9f:f2:e0,TCP/unknown,7,2,490,174,2025-04-25 01:00:00,0,25,4,0,1,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.008264462809917356,0.5495867768595041,0.10330578512396695,0.9786501377410468,0.10192837465564739,664,9,73.77777777777777,0.42656203458937775,0.799579409170044,True,False,True,0.5757689844216443
137272,2025-04-25 00:59:30,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.73.230,42672,00:3a:9c:3f:cb:43,174.35.77.129,22,52:54:00:c9:9f:ce,TCP/unknown,8,2,568,174,2025-04-25 01:00:00,0,25,4,0,1,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.008264462809917356,0.5495867768595041,0.10330578512396695,0.9786501377410468,0.10192837465564739,742,10,74.2,0.4297880212519743,0.7995840466765359,True,False,True,0.577706431421799
137273,2025-04-25 02:41:13,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.62,0,ec:eb:b8:d1:d8:bf,ICMP/unknown,1,1,98,98,2025-04-25 02:45:00,2,25,4,0,2,25,4,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,196,2,98.0,0.6797602844874078,0.7612818192389357,False,False,False,0.712368898388019
137274,2025-04-25 03:24:19,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.27,0,40:d4:f6:ab:7d:0c,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-25 03:25:00,3,25,4,0,3,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.002066115702479339,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6999310706819032,0.8504571227910651,False,False,False,0.760141491525568
137275,2025-04-25 03:29:24,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.66,0,44:90:46:87:a5:6f,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-25 03:30:00,3,25,4,0,3,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0027548209366391185,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.6999310706819032,0.8504154623221833,False,False,False,0.7601248273380152
137276,2025-04-25 03:50:58,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.254,0,00:00:0c:9f:f0:e4,10.174.228.81,0,20:67:7c:df:48:78,ICMP/unknown,2,1,196,98,2025-04-25 03:55:00,3,25,4,0,3,25,4,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.09228650137741047,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,294,3,98.0,0.6807426025980114,0.7702097901277973,False,False,False,0.7165294776099258
137277,2025-04-25 04:20:30,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.73.230,33702,00:3a:9c:3f:cb:43,174.35.77.129,22,52:54:00:c9:9f:ce,TCP/ssh,8,4,568,322,2025-04-25 04:25:00,4,25,4,0,4,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.008264462809917356,0.5495867768595041,0.10330578512396695,0.9786501377410468,0.10192837465564739,890,12,74.16666666666667,0.4127684449142,0.8513609849785734,True,False,True,0.5882054609399494
137278,2025-04-25 04:20:30,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.35.73.230,33702,52:54:00:40:f2:ce,174.35.77.129,22,00:00:0c:9f:f2:e0,TCP/ssh,7,4,490,322,2025-04-25 04:25:00,4,25,4,0,4,25,4,0,1,1,1,174.35,174.35,174.35,1,other,0,SSH,1,1.0,0.10330578512396695,0.008264462809917356,0.5495867768595041,0.10330578512396695,0.9786501377410468,0.10192837465564739,812,11,73.81818181818181,0.4120937418387889,0.8513529209928079,True,False,True,0.5877974135003965
137279,2025-04-25 04:29:50,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.62,0,ec:eb:b8:d1:d8:bf,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-25 04:30:00,4,25,4,0,4,25,4,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.03168044077134986,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.6803683919353014,0.7893545567755208,False,False,False,0.7239628578713893
137280,2025-04-25 07:11:58,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.228.62,0,ec:eb:b8:d1:d8:bf,10.174.228.254,0,00:00:0c:9f:f0:e4,ICMP/unknown,1,0,98,0,2025-04-25 07:15:00,7,25,4,0,7,25,4,0,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.03168044077134986,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.690131647044027,0.810664675429472,False,False,False,0.738344858398205
137281,2025-04-25 09:58:13,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.58.12,0,00:28:f8:91:ba:ef,174.35.58.2,0,dc:46:28:c0:2c:18,ICMP/unknown,1,0,60,0,2025-04-25 10:00:00,9,25,4,1,10,25,4,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.10881542699724518,0.9786501377410468,0.08608815426997245,60,1,60.0,0.7833832654873629,0.8689328964306047,False,False,False,0.8176031178646597
137282,2025-04-25 11:56:52,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.11,0,00:11:32:f9:6f:07,10.174.243.231,0,00:00:0c:9f:f0:f4,ICMP/unknown,1,0,98,0,2025-04-25 12:00:00,11,25,4,1,12,25,4,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8168044077134986,0.01928374655647383,0.40289256198347106,0.7079889807162535,0.9786501377410468,0.7079889807162535,98,1,98.0,0.785424388608015,0.8067755911400443,False,False,False,0.7939648696208267
137283,2025-04-25 12:56:38,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,54686,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,13,12,5193,1972,2025-04-25 13:00:00,12,25,4,1,13,25,4,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,7165,25,286.6,0.585813643775559,1.0,False,False,False,0.7514881862653354
137284,2025-04-25 13:11:08,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_1,174.35.58.65,55722,00:00:0c:9f:f0:f2,10.174.242.48,1901,b8:83:03:51:eb:5a,TCP/http,46,149,13182,186657,2025-04-25 13:15:00,13,25,4,1,13,25,4,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.026170798898071626,0.9786501377410468,0.004132231404958678,199839,195,1024.8153846153846,0.39987275282969603,0.7749189787685953,True,False,True,0.5498912432052557
137285,2025-04-25 15:11:08,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,51537,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,17,5,3590,558,2025-04-25 15:15:00,15,25,4,1,15,25,4,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,4148,22,188.54545454545453,0.5713067865984399,0.9606763958126798,False,False,False,0.7270546302841359
137286,2025-04-25 16:41:59,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_2,174.35.58.65,52966,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,10,7,3086,2830,2025-04-25 16:45:00,16,25,4,1,16,25,4,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.026170798898071626,0.9786501377410468,0.0013774104683195593,5916,17,348.0,0.41075749578453125,0.9227851669145061,True,False,True,0.6155685642365212
137287,2025-04-25 16:41:59,Alert,WxP2_CMA,174.35.74.39,20,网络行为,其它行为审计,初始化访问,HTTP_安全风险_配置信息_SQL错误信息泄露_5,174.35.58.65,52966,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,10,7,3086,2830,2025-04-25 16:45:00,16,25,4,1,16,25,4,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.002066115702479339,0.01997245179063361,0.5495867768595041,0.002066115702479339,0.9786501377410468,0.0013774104683195593,5916,17,348.0,0.3715824512772134,0.9271611925138862,True,False,True,0.5938139477718825
137288,2025-04-25 17:59:53,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,54374,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,19,8,7142,1732,2025-04-25 18:00:00,17,25,4,1,18,25,4,0,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,8874,27,328.6666666666667,0.5534749872016107,0.951846792297207,False,False,False,0.7128237092398493
137289,2025-04-25 18:11:51,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,54627,3c:58:c2:83:54:50,10.174.242.48,9005,00:00:0c:9f:f0:3a,TCP/http,7,4,1886,252,2025-04-25 18:15:00,18,25,4,0,18,25,4,0,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07782369146005509,0.01997245179063361,0.5495867768595041,0.02134986225895317,0.9786501377410468,0.01584022038567493,2138,11,194.36363636363637,0.5212748058129101,0.8833559202383637,False,False,False,0.6661072515830916
137290,2025-04-25 19:53:04,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.48.55,0,00:01:05:2c:20:6e,10.174.228.102,0,00:00:0c:9f:f0:30,ICMP/unknown,1,0,74,0,2025-04-25 19:55:00,19,25,4,0,19,25,4,0,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.8168044077134986,0.0006887052341597796,0.5495867768595041,0.7079889807162535,0.9786501377410468,0.7079889807162535,74,1,74.0,0.5712921344944066,0.9119767366935829,False,False,False,0.7075659753740772
