id,event_time,event_type,device_name,device_ip,threat_level,category,attack_function,attack_step,signature,src_ip,src_port,src_mac,dst_ip,dst_port,dst_mac,protocol,packets_to_server,packets_to_client,bytes_to_server,bytes_to_client,created_at,added_to_baseline_at,event_time_hour,event_time_day,event_time_weekday,event_time_is_work_hour,created_at_hour,created_at_day,created_at_weekday,created_at_is_work_hour,src_ip_is_internal,dst_ip_is_internal,device_ip_is_internal,src_ip_segment,dst_ip_segment,device_ip_segment,same_segment,src_port_service,src_port_is_common,dst_port_service,dst_port_is_common,event_type_freq,category_freq,src_ip_freq,src_ip_segment_freq,attack_function_freq,attack_step_freq,signature_freq,total_bytes,total_packets,avg_packet_size,isolation_forest_score,kmeans_score,isolation_forest_anomaly,kmeans_anomaly,is_anomaly,anomaly_score
137179,2025-04-23 09:10:57,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,63608,00:1c:7f:bc:0a:e5,174.35.16.4,22,00:00:0c:07:ac:0c,TCP/unknown,3,2,209,146,2025-04-23 09:15:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,355,5,71.0,0.219654924150658,0.7267373546159862,True,False,True,0.4224878963367893
137180,2025-04-23 09:11:08,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,63630,00:1c:7f:bc:0a:e5,174.35.16.16,22,00:00:0c:07:ac:0c,TCP/unknown,5,4,335,286,2025-04-23 09:15:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,621,9,69.0,0.2214269474067542,0.7267282737072254,True,False,True,0.4235474779269427
137181,2025-04-23 09:11:08,Alert,WxP1_IDS,174.35.26.10,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,63630,a4:b4:39:a5:1e:56,174.35.16.16,22,c4:ab:4d:39:57:d6,TCP/unknown,6,4,418,286,2025-04-23 09:15:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,704,10,70.4,0.2214269474067542,0.7267348261727669,True,False,True,0.42355009891315926
137182,2025-04-23 09:24:06,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65442,00:1c:7f:bc:05:ef,174.35.49.113,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,601,9,66.77777777777777,0.2214269474067542,0.7267160369631941,True,False,True,0.42354258322933014
137183,2025-04-23 09:24:06,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65442,00:3a:9c:3f:cb:43,174.35.49.113,22,50:08:ac:84:7a:c1,TCP/unknown,6,4,418,266,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,684,10,68.4,0.2214269474067542,0.7267251931063536,True,False,True,0.423546245686594
137184,2025-04-23 09:23:58,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65432,00:1c:7f:bc:05:ef,174.35.49.117,22,00:00:0c:9f:f0:0a,TCP/unknown,5,14,335,931,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,1266,19,66.63157894736842,0.2369899249510638,0.7267151643477201,True,False,True,0.4328800207097263
137185,2025-04-23 09:23:58,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65432,00:3a:9c:3f:cb:43,174.35.49.117,22,50:1c:b0:0b:72:41,TCP/unknown,6,14,418,931,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,1349,20,67.45,0.2369899249510638,0.72671998820765,True,False,True,0.43288195025369836
137186,2025-04-23 09:23:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65409,00:1c:7f:bc:05:ef,174.35.49.103,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,601,9,66.77777777777777,0.2214269474067542,0.7267160369631941,True,False,True,0.42354258322933014
137187,2025-04-23 09:23:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65409,00:3a:9c:3f:cb:43,174.35.49.103,22,f8:7b:20:2f:c6:c1,TCP/unknown,6,4,418,266,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,684,10,68.4,0.2214269474067542,0.7267251931063536,True,False,True,0.423546245686594
137188,2025-04-23 09:23:09,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65318,00:1c:7f:bc:05:ef,174.35.49.143,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,601,9,66.77777777777777,0.2214269474067542,0.7267160369631941,True,False,True,0.42354258322933014
137189,2025-04-23 09:23:09,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,65318,00:3a:9c:3f:cb:43,174.35.49.143,22,ac:f5:e6:59:a1:c1,TCP/unknown,6,4,418,266,2025-04-23 09:25:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,684,10,68.4,0.2214269474067542,0.7267251931063536,True,False,True,0.423546245686594
137190,2025-04-23 09:28:10,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50027,00:1c:7f:bc:05:ef,174.35.49.20,22,00:00:0c:9f:f0:0a,TCP/ssh,7,4,455,266,2025-04-23 09:30:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,721,11,65.54545454545455,0.173527515067721,0.72479220037449,True,False,True,0.3940333891904286
137191,2025-04-23 09:28:10,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50027,00:3a:9c:3f:cb:43,174.35.49.20,22,ac:f5:e6:0c:36:41,TCP/ssh,8,4,538,266,2025-04-23 09:30:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,804,12,67.0,0.173527515067721,0.7247985103315946,True,False,True,0.3940359131732704
137192,2025-04-23 09:29:19,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50220,00:1c:7f:bc:05:ef,174.35.49.121,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:30:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,601,9,66.77777777777777,0.2214269474067542,0.7267160369631941,True,False,True,0.42354258322933014
137193,2025-04-23 09:29:19,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50220,00:3a:9c:3f:cb:43,174.35.49.121,22,50:08:ac:9d:72:c1,TCP/unknown,6,4,418,266,2025-04-23 09:30:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,684,10,68.4,0.2214269474067542,0.7267251931063536,True,False,True,0.423546245686594
137194,2025-04-23 09:29:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50312,00:1c:7f:bc:05:ef,174.35.49.136,22,00:00:0c:9f:f0:0a,TCP/unknown,5,4,335,266,2025-04-23 09:30:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,601,9,66.77777777777777,0.2214269474067542,0.7267160369631941,True,False,True,0.42354258322933014
137195,2025-04-23 09:29:47,Alert,WxP2_CMA,174.35.74.39,20,可疑行为,其它可疑行为,初始化访问,TCP_协议握手_SSH连接,174.34.203.55,50312,00:3a:9c:3f:cb:43,174.35.49.136,22,ac:f5:e6:0c:3c:c1,TCP/unknown,6,4,418,266,2025-04-23 09:30:00,,9,23,2,1,9,23,2,1,0,1,1,174.34,174.35,174.35,0,other,0,SSH,1,1.0,0.060802594244021076,0.008512363194162952,0.022699635184434536,0.060802594244021076,0.9756789623023916,0.059586542359140654,684,10,68.4,0.2214269474067542,0.7267251931063536,True,False,True,0.423546245686594
137196,2025-04-23 09:44:14,Alert,WxP1_IDS,174.35.26.10,20,攻击探测,网络扫描,初始化访问,TCP_网络扫描_nmap_icmp扫描,174.35.24.58,0,b0:81:01:d6:0c:6c,174.35.24.254,0,00:00:0c:07:ac:18,ICMP/unknown,1,0,60,0,2025-04-23 09:45:00,,9,23,2,1,9,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.8629914876368059,0.0016214025131738954,0.5987028779894609,0.1147142278070531,0.9756789623023916,0.08877178759627077,60,1,60.0,0.7775271138825133,0.8600635556390233,False,False,False,0.8105416905851173
137197,2025-04-23 10:51:39,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,53985,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,2,227,139,2025-04-23 10:55:00,,10,23,2,1,10,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07498986623429266,0.00526955816781516,0.5987028779894609,0.007701661937576003,0.9756789623023916,0.007701661937576003,366,5,73.2,0.9868902947381452,0.9487154309041446,False,False,False,0.9716203492045449
137198,2025-04-23 11:01:50,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,53990,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,3,227,199,2025-04-23 11:05:00,,11,23,2,1,11,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07498986623429266,0.00526955816781516,0.5987028779894609,0.007701661937576003,0.9756789623023916,0.007701661937576003,426,6,71.0,0.9868902947381452,0.9492753854259931,False,False,False,0.9718443310132843
137199,2025-04-23 11:25:26,Alert,WxP1_IDS,174.35.26.10,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_1,10.174.240.211,62523,00:50:56:b0:14:d8,10.174.240.8,80,28:a6:db:62:54:1c,TCP/http,12,29,2132,33602,2025-04-23 11:30:00,,11,23,2,1,11,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,HTTP,1,1.0,0.07498986623429266,0.008512363194162952,0.372111876773409,0.02432103769760843,0.9756789623023916,0.006080259424402107,35734,41,871.560975609756,0.3838156008466144,0.8085557873985953,True,False,True,0.5537116754674068
137200,2025-04-23 11:34:52,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,62595,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,29,103,7050,131642,2025-04-23 11:35:00,,11,23,2,1,11,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,138692,132,1050.6969696969697,0.5170529331489903,0.7484253102335074,False,False,False,0.6096018839827971
137201,2025-04-23 11:56:54,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,10.174.244.11,0,00:11:32:f9:6f:07,10.174.243.231,0,00:00:0c:9f:f0:f4,ICMP/unknown,1,0,98,0,2025-04-23 12:00:00,,11,23,2,1,12,23,2,1,1,1,1,10.174,10.174,174.35,1,other,0,other,0,1.0,0.8629914876368059,0.02310498581272801,0.372111876773409,0.7482772598297527,0.9756789623023916,0.7482772598297527,98,1,98.0,0.7532920519537749,0.7801236626071051,False,False,False,0.7640246962151069
137202,2025-04-23 12:22:55,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,63221,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 12:25:00,,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,2184,11,198.54545454545453,0.6058970446316988,0.9673922685458007,False,False,False,0.7504951341973396
137203,2025-04-23 12:38:03,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64040,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 12:40:00,,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,2184,11,198.54545454545453,0.6058970446316988,0.9673922685458007,False,False,False,0.7504951341973396
137204,2025-04-23 12:49:25,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64220,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1869,792,2025-04-23 12:50:00,,12,23,2,1,12,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,2661,11,241.9090909090909,0.6058970446316988,0.9728241460853723,False,False,False,0.7526678852131682
137205,2025-04-23 13:03:53,Alert,WxP2_CMA,174.35.74.39,20,网络行为,其它行为审计,初始化访问,HTTP_安全风险_配置信息_SQL错误信息泄露_5,174.35.58.65,64517,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,8,9,2946,3014,2025-04-23 13:05:00,,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.0012160518848804217,0.020267531414673693,0.5987028779894609,0.0012160518848804217,0.9756789623023916,0.0008107012565869477,5960,17,350.5882352941176,0.3702761802226283,0.9295046177010737,True,False,True,0.5939675552140065
137206,2025-04-23 13:03:53,Alert,WxP2_CMA,174.35.74.39,20,攻击利用,敏感信息泄露,初始化访问,HTTP_SQL错误信息泄露_2,174.35.58.65,64517,00:00:0c:9f:f0:e4,10.174.228.174,80,00:50:56:ae:c2:ae,TCP/http,8,9,2946,3014,2025-04-23 13:05:00,,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,HTTP,1,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.0008107012565869477,5960,17,350.5882352941176,0.42226511113484,0.9277833633690198,True,False,True,0.6244724120285119
137207,2025-04-23 13:21:04,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,配置不当/错误,初始化访问,TCP_MS_RDP远程桌面_建立低安全性连接,174.35.61.229,54051,00:00:0c:07:ac:35,174.35.53.87,3389,00:60:e0:6c:a7:6a,TCP/rdp,3,2,227,139,2025-04-23 13:25:00,,13,23,2,1,13,23,2,1,1,1,1,174.35,174.35,174.35,1,other,0,other,0,1.0,0.07498986623429266,0.00526955816781516,0.5987028779894609,0.007701661937576003,0.9756789623023916,0.007701661937576003,366,5,73.2,0.9880264251484769,0.945377805586168,False,False,False,0.9709669773235534
137208,2025-04-23 13:26:27,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,64874,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1392,792,2025-04-23 13:30:00,,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,2184,11,198.54545454545453,0.6012959864786757,0.9622057548961037,False,False,False,0.7456598938456469
137209,2025-04-23 13:49:50,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,49286,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,7,4,1869,792,2025-04-23 13:50:00,,13,23,2,1,13,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,2661,11,241.9090909090909,0.6012959864786757,0.967628541466334,False,False,False,0.747829008473739
137210,2025-04-23 14:26:12,Alert,WxP2_CMA,174.35.74.39,20,攻击探测,其它攻击探测,初始化访问,TCP_网络扫描_ICMP探测,174.35.58.38,0,fc:44:82:b9:5c:df,172.31.192.78,0,00:00:0c:9f:f0:3a,ICMP/unknown,1,0,74,0,2025-04-23 14:30:00,,14,23,2,1,14,23,2,1,1,0,1,174.35,172.31.192,174.35,0,other,0,other,0,1.0,0.8629914876368059,0.0032428050263477908,0.5987028779894609,0.7482772598297527,0.9756789623023916,0.7482772598297527,74,1,74.0,0.5022135143532168,0.1142728034199555,False,True,True,0.3470372299799123
137211,2025-04-23 14:33:28,Alert,WxP2_CMA,174.35.74.39,30,攻击利用,SQL注入,初始化访问,HTTP_注入攻击_算法_请求头SQL注入,174.35.58.65,50249,3c:58:c2:83:54:50,10.174.242.28,1880,00:00:0c:9f:f0:3a,TCP/http,45,231,5887,295828,2025-04-23 14:35:00,,14,23,2,1,14,23,2,1,1,1,1,174.35,10.174,174.35,0,other,0,other,0,1.0,0.07498986623429266,0.020267531414673693,0.5987028779894609,0.02432103769760843,0.9756789623023916,0.018240778273206325,301715,276,1093.1702898550725,0.49280246435312774,0.7332449586844252,True,False,True,0.5889794620856468
